Sailors.A Sailors.B Sailors.C Reserves.G Reserves.H Boats.D Boats.E Boats.F 
26,0,45,26,100,100,81,34
26,0,45,26,100,100,83,89
26,0,45,26,100,100,90,87
26,0,45,26,100,100,96,96
26,0,45,26,100,100,97,49
26,11,85,26,100,100,6,13
26,11,85,26,100,100,26,85
26,11,85,26,100,100,30,63
26,11,85,26,100,100,53,12
26,11,85,26,100,100,55,6
26,11,85,26,100,100,61,0
26,11,85,26,100,100,61,21
26,11,85,26,100,100,72,68
26,11,85,26,100,100,81,34
26,11,85,26,100,100,83,89
26,11,85,26,100,100,90,87
26,11,85,26,100,100,96,96
26,11,85,26,100,100,97,49
26,34,82,26,100,100,6,13
26,34,82,26,100,100,26,85
26,34,82,26,100,100,30,63
26,34,82,26,100,100,53,12
26,34,82,26,100,100,55,6
26,34,82,26,100,100,61,0
26,34,82,26,100,100,61,21
26,34,82,26,100,100,72,68
26,34,82,26,100,100,81,34
26,34,82,26,100,100,83,89
26,34,82,26,100,100,90,87
26,34,82,26,100,100,96,96
26,34,82,26,100,100,97,49
26,41,25,26,100,100,6,13
26,41,25,26,100,100,26,85
26,41,25,26,100,100,30,63
26,41,25,26,100,100,53,12
26,41,25,26,100,100,55,6
26,41,25,26,100,100,61,0
26,41,25,26,100,100,61,21
26,41,25,26,100,100,72,68
26,41,25,26,100,100,81,34
26,41,25,26,100,100,83,89
26,41,25,26,100,100,90,87
26,41,25,26,100,100,96,96
26,41,25,26,100,100,97,49
26,46,43,26,100,100,6,13
26,46,43,26,100,100,26,85
26,46,43,26,100,100,30,63
26,46,43,26,100,100,53,12
26,46,43,26,100,100,55,6
26,46,43,26,100,100,61,0
26,46,43,26,100,100,61,21
26,46,43,26,100,100,72,68
26,46,43,26,100,100,81,34
26,46,43,26,100,100,83,89
26,46,43,26,100,100,90,87
26,46,43,26,100,100,96,96
26,46,43,26,100,100,97,49
26,48,49,26,100,100,6,13
26,48,49,26,100,100,26,85
26,48,49,26,100,100,30,63
26,48,49,26,100,100,53,12
26,48,49,26,100,100,55,6
26,48,49,26,100,100,61,0
26,48,49,26,100,100,61,21
26,48,49,26,100,100,72,68
26,48,49,26,100,100,81,34
26,48,49,26,100,100,83,89
26,48,49,26,100,100,90,87
26,48,49,26,100,100,96,96
26,48,49,26,100,100,97,49
26,71,29,26,100,100,6,13
26,71,29,26,100,100,26,85
26,71,29,26,100,100,30,63
26,71,29,26,100,100,53,12
26,71,29,26,100,100,55,6
26,71,29,26,100,100,61,0
26,71,29,26,100,100,61,21
26,71,29,26,100,100,72,68
26,71,29,26,100,100,81,34
26,71,29,26,100,100,83,89
26,71,29,26,100,100,90,87
26,71,29,26,100,100,96,96
26,71,29,26,100,100,97,49
26,78,69,26,100,100,6,13
26,78,69,26,100,100,26,85
26,78,69,26,100,100,30,63
26,78,69,26,100,100,53,12
26,78,69,26,100,100,55,6
26,78,69,26,100,100,61,0
26,78,69,26,100,100,61,21
26,78,69,26,100,100,72,68
26,78,69,26,100,100,81,34
26,78,69,26,100,100,83,89
26,78,69,26,100,100,90,87
26,78,69,26,100,100,96,96
26,78,69,26,100,100,97,49
26,94,21,26,100,100,6,13
26,94,21,26,100,100,26,85
26,94,21,26,100,100,30,63
26,94,21,26,100,100,53,12
26,94,21,26,100,100,55,6
26,94,21,26,100,100,61,0
26,94,21,26,100,100,61,21
26,94,21,26,100,100,72,68
26,94,21,26,100,100,81,34
26,94,21,26,100,100,83,89
26,94,21,26,100,100,90,87
26,94,21,26,100,100,96,96
26,94,21,26,100,100,97,49
29,8,98,29,100,100,6,13
29,8,98,29,100,100,26,85
29,8,98,29,100,100,30,63
29,8,98,29,100,100,53,12
29,8,98,29,100,100,55,6
29,8,98,29,100,100,61,0
29,8,98,29,100,100,61,21
29,8,98,29,100,100,72,68
29,8,98,29,100,100,81,34
29,8,98,29,100,100,83,89
29,8,98,29,100,100,90,87
29,8,98,29,100,100,96,96
29,8,98,29,100,100,97,49
29,9,53,29,100,100,6,13
29,9,53,29,100,100,26,85
29,9,53,29,100,100,30,63
29,9,53,29,100,100,53,12
29,9,53,29,100,100,55,6
29,9,53,29,100,100,61,0
29,9,53,29,100,100,61,21
29,9,53,29,100,100,72,68
29,9,53,29,100,100,81,34
29,9,53,29,100,100,83,89
29,9,53,29,100,100,90,87
29,9,53,29,100,100,96,96
29,9,53,29,100,100,97,49
29,13,40,29,100,100,6,13
29,13,40,29,100,100,26,85
29,13,40,29,100,100,30,63
29,13,40,29,100,100,53,12
29,13,40,29,100,100,55,6
29,13,40,29,100,100,61,0
29,13,40,29,100,100,61,21
29,13,40,29,100,100,72,68
29,13,40,29,100,100,81,34
29,13,40,29,100,100,83,89
29,13,40,29,100,100,90,87
29,13,40,29,100,100,96,96
29,13,40,29,100,100,97,49
29,24,61,29,100,100,6,13
29,24,61,29,100,100,26,85
29,24,61,29,100,100,30,63
29,24,61,29,100,100,53,12
29,24,61,29,100,100,55,6
29,24,61,29,100,100,61,0
29,24,61,29,100,100,61,21
29,24,61,29,100,100,72,68
29,24,61,29,100,100,81,34
29,24,61,29,100,100,83,89
29,24,61,29,100,100,90,87
29,24,61,29,100,100,96,96
29,24,61,29,100,100,97,49
29,49,5,29,100,100,6,13
29,49,5,29,100,100,26,85
29,49,5,29,100,100,30,63
29,49,5,29,100,100,53,12
29,49,5,29,100,100,55,6
29,49,5,29,100,100,61,0
29,49,5,29,100,100,61,21
29,49,5,29,100,100,72,68
29,49,5,29,100,100,81,34
29,49,5,29,100,100,83,89
29,49,5,29,100,100,90,87
29,49,5,29,100,100,96,96
29,49,5,29,100,100,97,49
29,85,26,29,100,100,6,13
29,85,26,29,100,100,26,85
29,85,26,29,100,100,30,63
29,85,26,29,100,100,53,12
29,85,26,29,100,100,55,6
29,85,26,29,100,100,61,0
29,85,26,29,100,100,61,21
29,85,26,29,100,100,72,68
29,85,26,29,100,100,81,34
29,85,26,29,100,100,83,89
29,85,26,29,100,100,90,87
29,85,26,29,100,100,96,96
29,85,26,29,100,100,97,49
29,86,15,29,100,100,6,13
29,86,15,29,100,100,26,85
29,86,15,29,100,100,30,63
29,86,15,29,100,100,53,12
29,86,15,29,100,100,55,6
29,86,15,29,100,100,61,0
29,86,15,29,100,100,61,21
29,86,15,29,100,100,72,68
29,86,15,29,100,100,81,34
29,86,15,29,100,100,83,89
29,86,15,29,100,100,90,87
29,86,15,29,100,100,96,96
29,86,15,29,100,100,97,49
29,99,88,29,100,100,6,13
29,99,88,29,100,100,26,85
29,99,88,29,100,100,30,63
29,99,88,29,100,100,53,12
29,99,88,29,100,100,55,6
29,99,88,29,100,100,61,0
29,99,88,29,100,100,61,21
29,99,88,29,100,100,72,68
29,99,88,29,100,100,81,34
29,99,88,29,100,100,83,89
29,99,88,29,100,100,90,87
29,99,88,29,100,100,96,96
29,99,88,29,100,100,97,49
44,15,8,44,100,100,6,13
44,15,8,44,100,100,26,85
44,15,8,44,100,100,30,63
44,15,8,44,100,100,53,12
44,15,8,44,100,100,55,6
44,15,8,44,100,100,61,0
44,15,8,44,100,100,61,21
44,15,8,44,100,100,72,68
44,15,8,44,100,100,81,34
44,15,8,44,100,100,83,89
44,15,8,44,100,100,90,87
44,15,8,44,100,100,96,96
44,15,8,44,100,100,97,49
44,18,84,44,100,100,6,13
44,18,84,44,100,100,26,85
44,18,84,44,100,100,30,63
44,18,84,44,100,100,53,12
44,18,84,44,100,100,55,6
44,18,84,44,100,100,61,0
44,18,84,44,100,100,61,21
44,18,84,44,100,100,72,68
44,18,84,44,100,100,81,34
44,18,84,44,100,100,83,89
44,18,84,44,100,100,90,87
44,18,84,44,100,100,96,96
44,18,84,44,100,100,97,49
44,23,48,44,100,100,6,13
44,23,48,44,100,100,26,85
44,23,48,44,100,100,30,63
44,23,48,44,100,100,53,12
44,23,48,44,100,100,55,6
44,23,48,44,100,100,61,0
44,23,48,44,100,100,61,21
44,23,48,44,100,100,72,68
44,23,48,44,100,100,81,34
44,23,48,44,100,100,83,89
44,23,48,44,100,100,90,87
44,23,48,44,100,100,96,96
44,23,48,44,100,100,97,49
44,25,27,44,100,100,6,13
44,25,27,44,100,100,26,85
44,25,27,44,100,100,30,63
44,25,27,44,100,100,53,12
44,25,27,44,100,100,55,6
44,25,27,44,100,100,61,0
44,25,27,44,100,100,61,21
44,25,27,44,100,100,72,68
44,25,27,44,100,100,81,34
44,25,27,44,100,100,83,89
44,25,27,44,100,100,90,87
44,25,27,44,100,100,96,96
44,25,27,44,100,100,97,49
44,26,49,44,100,100,6,13
44,26,49,44,100,100,26,85
44,26,49,44,100,100,30,63
44,26,49,44,100,100,53,12
44,26,49,44,100,100,55,6
44,26,49,44,100,100,61,0
44,26,49,44,100,100,61,21
44,26,49,44,100,100,72,68
44,26,49,44,100,100,81,34
44,26,49,44,100,100,83,89
44,26,49,44,100,100,90,87
44,26,49,44,100,100,96,96
44,26,49,44,100,100,97,49
44,35,68,44,100,100,6,13
44,35,68,44,100,100,26,85
44,35,68,44,100,100,30,63
44,35,68,44,100,100,53,12
44,35,68,44,100,100,55,6
44,35,68,44,100,100,61,0
44,35,68,44,100,100,61,21
44,35,68,44,100,100,72,68
44,35,68,44,100,100,81,34
44,35,68,44,100,100,83,89
44,35,68,44,100,100,90,87
44,35,68,44,100,100,96,96
44,35,68,44,100,100,97,49
44,36,97,44,100,100,6,13
44,36,97,44,100,100,26,85
44,36,97,44,100,100,30,63
44,36,97,44,100,100,53,12
44,36,97,44,100,100,55,6
44,36,97,44,100,100,61,0
44,36,97,44,100,100,61,21
44,36,97,44,100,100,72,68
44,36,97,44,100,100,81,34
44,36,97,44,100,100,83,89
44,36,97,44,100,100,90,87
44,36,97,44,100,100,96,96
44,36,97,44,100,100,97,49
44,54,47,44,100,100,6,13
44,54,47,44,100,100,26,85
44,54,47,44,100,100,30,63
44,54,47,44,100,100,53,12
44,54,47,44,100,100,55,6
44,54,47,44,100,100,61,0
44,54,47,44,100,100,61,21
44,54,47,44,100,100,72,68
44,54,47,44,100,100,81,34
44,54,47,44,100,100,83,89
44,54,47,44,100,100,90,87
44,54,47,44,100,100,96,96
44,54,47,44,100,100,97,49
44,59,10,44,100,100,6,13
44,59,10,44,100,100,26,85
44,59,10,44,100,100,30,63
44,59,10,44,100,100,53,12
44,59,10,44,100,100,55,6
44,59,10,44,100,100,61,0
44,59,10,44,100,100,61,21
44,59,10,44,100,100,72,68
44,59,10,44,100,100,81,34
44,59,10,44,100,100,83,89
44,59,10,44,100,100,90,87
44,59,10,44,100,100,96,96
44,59,10,44,100,100,97,49
44,67,67,44,100,100,6,13
44,67,67,44,100,100,26,85
44,67,67,44,100,100,30,63
44,67,67,44,100,100,53,12
44,67,67,44,100,100,55,6
44,67,67,44,100,100,61,0
44,67,67,44,100,100,61,21
44,67,67,44,100,100,72,68
44,67,67,44,100,100,81,34
44,67,67,44,100,100,83,89
44,67,67,44,100,100,90,87
44,67,67,44,100,100,96,96
44,67,67,44,100,100,97,49
44,83,92,44,100,100,6,13
44,83,92,44,100,100,26,85
44,83,92,44,100,100,30,63
44,83,92,44,100,100,53,12
44,83,92,44,100,100,55,6
44,83,92,44,100,100,61,0
44,83,92,44,100,100,61,21
44,83,92,44,100,100,72,68
44,83,92,44,100,100,81,34
44,83,92,44,100,100,83,89
44,83,92,44,100,100,90,87
44,83,92,44,100,100,96,96
44,83,92,44,100,100,97,49
44,95,43,44,100,100,6,13
44,95,43,44,100,100,26,85
44,95,43,44,100,100,30,63
44,95,43,44,100,100,53,12
44,95,43,44,100,100,55,6
44,95,43,44,100,100,61,0
44,95,43,44,100,100,61,21
44,95,43,44,100,100,72,68
44,95,43,44,100,100,81,34
44,95,43,44,100,100,83,89
44,95,43,44,100,100,90,87
44,95,43,44,100,100,96,96
44,95,43,44,100,100,97,49
44,96,54,44,100,100,6,13
44,96,54,44,100,100,26,85
44,96,54,44,100,100,30,63
44,96,54,44,100,100,53,12
44,96,54,44,100,100,55,6
44,96,54,44,100,100,61,0
44,96,54,44,100,100,61,21
44,96,54,44,100,100,72,68
44,96,54,44,100,100,81,34
44,96,54,44,100,100,83,89
44,96,54,44,100,100,90,87
44,96,54,44,100,100,96,96
44,96,54,44,100,100,97,49
56,3,72,56,100,100,6,13
56,3,72,56,100,100,26,85
56,3,72,56,100,100,30,63
56,3,72,56,100,100,53,12
56,3,72,56,100,100,55,6
56,3,72,56,100,100,61,0
56,3,72,56,100,100,61,21
56,3,72,56,100,100,72,68
56,3,72,56,100,100,81,34
56,3,72,56,100,100,83,89
56,3,72,56,100,100,90,87
56,3,72,56,100,100,96,96
56,3,72,56,100,100,97,49
56,4,8,56,100,100,6,13
56,4,8,56,100,100,26,85
56,4,8,56,100,100,30,63
56,4,8,56,100,100,53,12
56,4,8,56,100,100,55,6
56,4,8,56,100,100,61,0
56,4,8,56,100,100,61,21
56,4,8,56,100,100,72,68
56,4,8,56,100,100,81,34
56,4,8,56,100,100,83,89
56,4,8,56,100,100,90,87
56,4,8,56,100,100,96,96
56,4,8,56,100,100,97,49
56,19,41,56,100,100,6,13
56,19,41,56,100,100,26,85
56,19,41,56,100,100,30,63
56,19,41,56,100,100,53,12
56,19,41,56,100,100,55,6
56,19,41,56,100,100,61,0
56,19,41,56,100,100,61,21
56,19,41,56,100,100,72,68
56,19,41,56,100,100,81,34
56,19,41,56,100,100,83,89
56,19,41,56,100,100,90,87
56,19,41,56,100,100,96,96
56,19,41,56,100,100,97,49
56,24,69,56,100,100,6,13
56,24,69,56,100,100,26,85
56,24,69,56,100,100,30,63
56,24,69,56,100,100,53,12
56,24,69,56,100,100,55,6
56,24,69,56,100,100,61,0
56,24,69,56,100,100,61,21
56,24,69,56,100,100,72,68
56,24,69,56,100,100,81,34
56,24,69,56,100,100,83,89
56,24,69,56,100,100,90,87
56,24,69,56,100,100,96,96
56,24,69,56,100,100,97,49
56,38,78,56,100,100,6,13
56,38,78,56,100,100,26,85
56,38,78,56,100,100,30,63
56,38,78,56,100,100,53,12
56,38,78,56,100,100,55,6
56,38,78,56,100,100,61,0
56,38,78,56,100,100,61,21
56,38,78,56,100,100,72,68
56,38,78,56,100,100,81,34
56,38,78,56,100,100,83,89
56,38,78,56,100,100,90,87
56,38,78,56,100,100,96,96
56,38,78,56,100,100,97,49
56,41,54,56,100,100,6,13
56,41,54,56,100,100,26,85
56,41,54,56,100,100,30,63
56,41,54,56,100,100,53,12
56,41,54,56,100,100,55,6
56,41,54,56,100,100,61,0
56,41,54,56,100,100,61,21
56,41,54,56,100,100,72,68
56,41,54,56,100,100,81,34
56,41,54,56,100,100,83,89
56,41,54,56,100,100,90,87
56,41,54,56,100,100,96,96
56,41,54,56,100,100,97,49
56,68,41,56,100,100,6,13
56,68,41,56,100,100,26,85
56,68,41,56,100,100,30,63
56,68,41,56,100,100,53,12
56,68,41,56,100,100,55,6
56,68,41,56,100,100,61,0
56,68,41,56,100,100,61,21
56,68,41,56,100,100,72,68
56,68,41,56,100,100,81,34
56,68,41,56,100,100,83,89
56,68,41,56,100,100,90,87
56,68,41,56,100,100,96,96
56,68,41,56,100,100,97,49
56,77,30,56,100,100,6,13
56,77,30,56,100,100,26,85
56,77,30,56,100,100,30,63
56,77,30,56,100,100,53,12
56,77,30,56,100,100,55,6
56,77,30,56,100,100,61,0
56,77,30,56,100,100,61,21
56,77,30,56,100,100,72,68
56,77,30,56,100,100,81,34
56,77,30,56,100,100,83,89
56,77,30,56,100,100,90,87
56,77,30,56,100,100,96,96
56,77,30,56,100,100,97,49
56,80,31,56,100,100,6,13
56,80,31,56,100,100,26,85
56,80,31,56,100,100,30,63
56,80,31,56,100,100,53,12
56,80,31,56,100,100,55,6
56,80,31,56,100,100,61,0
56,80,31,56,100,100,61,21
56,80,31,56,100,100,72,68
56,80,31,56,100,100,81,34
56,80,31,56,100,100,83,89
56,80,31,56,100,100,90,87
56,80,31,56,100,100,96,96
56,80,31,56,100,100,97,49
73,22,36,73,100,100,6,13
73,22,36,73,100,100,26,85
73,22,36,73,100,100,30,63
73,22,36,73,100,100,53,12
73,22,36,73,100,100,55,6
73,22,36,73,100,100,61,0
73,22,36,73,100,100,61,21
73,22,36,73,100,100,72,68
73,22,36,73,100,100,81,34
73,22,36,73,100,100,83,89
73,22,36,73,100,100,90,87
73,22,36,73,100,100,96,96
73,22,36,73,100,100,97,49
73,40,68,73,100,100,6,13
73,40,68,73,100,100,26,85
73,40,68,73,100,100,30,63
73,40,68,73,100,100,53,12
73,40,68,73,100,100,55,6
73,40,68,73,100,100,61,0
73,40,68,73,100,100,61,21
73,40,68,73,100,100,72,68
73,40,68,73,100,100,81,34
73,40,68,73,100,100,83,89
73,40,68,73,100,100,90,87
